entity_key,hubs,stratum,inclusion_probability,sampling_weight,reviewer_a,reviewer_b,reference_observed_at,evidence_ref,review_label,reason
1129011600100850089,sungshin,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1144012100101520004,yeonnam,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1168010700105540004,garosugil,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1168010100106360001,gangnam|teheran,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1114015400100140086,chungmuro,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111017400104640010,dongdaemun,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1168010800101410017,nonhyeon,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1114013000100310001,chungmuro|myeongdong,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1171010300104900000,cheonho,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1114016200103040497,dongdaemun,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1144012400102600047,yeonnam,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1156012200100210022,mullae,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1168010400101260004,cheongdam,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1114012500100650006,myeongdong,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1171011100100710011,jamsil|songridan,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1156012000100140042,mullae,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1156012000100140043,mullae,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1123010600101420005,jangan,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1114013200101250011,chungmuro,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1120010300102590000,wangsimni,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1123010300109500003,cheongnyangni,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1117012800100400301,yongsan,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111013700100920000,ikseon,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111017400104460005,dongdaemun,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1168010700105980003,dosan,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1144012500102510014,mangwon,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1121510100101340001,gunja,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1141011700101240031,yeonhui,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1138010300102810145,bulgwang,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1171010100101870014,jamsilsaenae,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1120010300102740007,wangsimni,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1114016200102920151,dongdaemun,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1144012000103810022,mangwon,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1168010400101250007,cheongdam,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1147010100108950047,mokdong-yc,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111016200102090000,dongdaemun|gwangjang,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1138010300102760032,bulgwang,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1138010300103110012,yeonsinnae,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1117013100106270000,hannam,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111013300101150000,ikseon,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1168010700106480023,apgujeong-rodeo|dosan,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1168010700106230000,dosan,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111015100101840000,ikseon,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1150010300107890022,mokdong-yc,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111010600100070017,seochon,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1168010500101430029,seolleung,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1121510100101380033,gunja,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1156011000100160002,yeouido,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1144012100102030035,hongdae|yeonnam,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1114016200102330053,dongdaemun,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1117012800100650156,yongsan,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1168010600109070000,seolleung,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1153010800101360023,oryudong,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1138010600100120006,bulgwang,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1156011000100140003,yeouido,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1153010800101450029,oryudong,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111016900101430002,hyehwa,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1117013000100220002,hannam|itaewon,unit+unknown_or_proxy|eligible=False|flagged=False,1.0,1.0,,,,,unresolved,independent_review_not_performed
1141011700101870061,yeonhui|yeonnam,unit+unknown_or_proxy|eligible=False|flagged=False,1.0,1.0,,,,,unresolved,independent_review_not_performed
1114013400102100002,chungmuro|euljiro,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1162010100115680001,sharosugil,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1135010500103890608,sanggye,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1138010600100150058,bulgwang,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1168011000103970000,garosugil,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1123010700107660000,cheongnyangni,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1114011200100460003,cityhall|namdaemun,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1114010200101550000,cityhall|myeongdong,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1168010100107380015,teheran,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1114013200103060000,chungmuro,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1171010100102310004,jamsilsaenae,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1168010400100780001,apgujeong-rodeo,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1156011600103140000,dangsan,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1165010700107030015,nonhyeon,unit|eligible=False|flagged=False,0.005045045045045045,198.21428571428572,,,,,unresolved,independent_review_not_performed
1111016300100960000,gwangjang,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1111010800101370003,seochon,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1111016800101290198,hyehwa,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1123010600103410003,jangan,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1162010100116200011,sharosugil,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1114016200102470056,dongdaemun,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1123010300102860006,cheongnyangni,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1141011700103440042,yeonhui,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1121510200102760001,gunja,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1168010100107040010,seolleung,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1141011600100180016,sinchon,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1168010700106290018,dosan,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1114016100100080002,chungmuro|euljiro|myeongdong,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1111015100101630001,ikseon,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1111016400101180000,dongdaemun,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1114015200101230015,gwangjang,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1114014400101870028,dongdaemun,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1117012800100400888,yongsan,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1111015400101990001,euljiro,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1114013400101510001,chungmuro|euljiro,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1114013200100600001,chungmuro,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1120010700102970046,wangsimni,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1114015700100530002,euljiro|gwangjang,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1135010600101390008,sanggye,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
